NrSiblings,MathScore,ParentEduc,PracticeSport,WklyStudyHours,Gender_male,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_none,IsFirstChild_yes
3,42,1,2,1,False,False,False,True,False,True,True,True
3,46,2,1,1,False,False,True,False,False,True,True,False
1,76,3,2,0,False,False,False,True,False,True,True,True
3,59,0,2,1,True,False,True,False,False,False,True,False
4,90,0,0,2,True,False,False,True,False,True,False,True
1,53,1,1,0,False,True,False,False,False,False,True,True
0,100,3,1,1,True,False,False,False,True,True,True,True
4,59,2,0,1,False,False,False,True,False,True,True,True
3,79,1,2,1,True,False,False,False,True,False,False,True
2,84,2,1,2,True,False,True,False,False,True,True,True
2,90,2,1,1,True,False,False,True,False,True,True,False
1,67,4,2,1,True,False,True,False,False,True,True,False
3,94,4,1,1,True,True,False,False,False,True,False,True
3,76,2,2,1,False,False,False,True,False,True,False,False
3,71,2,1,0,False,False,False,True,False,True,True,True
1,76,3,1,1,False,False,False,False,True,False,False,True
2,75,0,2,0,True,False,False,True,False,True,True,True
0,45,2,1,1,False,True,False,False,False,False,True,True
3,54,3,2,1,False,False,False,True,False,False,True,True
2,77,0,2,2,True,False,False,True,False,True,True,False
0,100,3,2,1,True,False,True,False,False,True,False,True
1,45,2,2,1,True,False,True,False,False,False,False,True
3,51,0,0,2,False,True,False,False,False,True,False,True
1,69,0,2,1,False,True,False,False,False,True,True,True
2,71,4,1,1,True,False,True,False,False,False,True,False
0,57,0,0,0,False,False,False,True,False,True,True,True
1,65,0,2,1,False,True,False,False,False,False,False,False
2,72,0,1,1,True,True,False,False,False,True,True,True
3,73,1,1,1,True,False,False,True,False,True,True,False
1,87,3,1,1,True,False,True,False,False,True,True,True
3,94,1,1,1,False,False,False,False,True,True,False,True
1,47,1,2,1,True,False,True,False,False,True,True,True
2,45,2,2,1,True,False,True,False,False,False,True,True
3,78,0,1,1,True,True,False,False,False,True,True,True
1,81,0,0,0,True,True,False,False,False,True,True,False
7,51,1,1,2,False,False,True,False,False,True,True,True
1,70,4,0,1,False,False,False,True,False,True,True,False
1,45,0,2,0,True,True,False,False,False,False,True,True
1,46,0,1,1,True,True,False,False,False,False,True,True
1,53,0,2,2,False,False,False,True,False,False,True,False
2,71,0,1,0,False,False,True,False,False,True,True,False
2,74,1,2,2,True,False,True,False,False,True,True,True
1,63,3,2,1,False,False,False,False,True,True,True,False
2,65,0,1,1,True,False,False,False,True,False,False,True
1,62,0,1,0,False,False,False,True,False,False,False,False
3,71,2,0,0,False,False,False,True,False,False,True,False
1,71,2,1,1,True,False,False,True,False,True,True,True
4,56,1,0,1,True,False,False,True,False,True,True,True
2,83,2,2,1,False,False,True,False,False,True,False,True
5,66,0,1,0,False,False,True,False,False,True,False,False
3,80,2,2,1,False,False,False,False,True,True,True,True
1,65,2,2,0,False,False,True,False,False,True,True,True
1,41,0,2,1,False,False,True,False,False,False,True,False
6,70,0,1,2,False,False,True,False,False,True,True,True
5,70,0,2,0,True,False,True,False,False,True,False,True
1,80,3,2,1,True,False,False,True,False,False,True,True
1,66,1,1,1,False,False,True,False,False,True,True,False
1,91,0,1,0,False,False,False,False,True,False,False,False
2,58,2,1,2,True,False,False,False,True,True,False,True
2,84,0,1,1,False,True,False,False,False,True,False,True
2,69,4,2,1,True,False,True,False,False,False,True,False
4,70,1,1,0,False,True,False,False,False,True,True,True
1,59,2,1,1,False,False,True,False,False,True,True,True
1,69,1,2,1,False,True,False,False,False,False,True,False
1,94,3,1,1,True,False,False,False,True,True,True,False
1,88,0,2,1,True,False,False,True,False,True,False,True
2,68,2,1,1,False,False,True,False,False,True,True,True
3,62,4,0,1,False,True,False,False,False,False,True,True
3,81,0,2,1,True,False,True,False,False,False,False,True
2,72,0,0,2,False,False,False,True,False,False,True,True
5,53,1,1,0,True,False,False,True,False,False,True,False
3,65,3,1,1,False,False,False,False,False,True,True,False
2,75,2,1,1,True,False,True,False,False,True,False,False
2,71,1,2,1,False,False,True,False,False,False,False,True
1,66,0,1,1,False,False,False,True,False,False,True,False
3,63,2,1,0,True,False,True,False,False,True,True,True
1,60,0,1,0,True,True,False,False,False,False,False,True
0,45,0,1,1,False,False,False,True,False,True,True,True
1,77,0,2,0,True,False,True,False,False,True,True,False
2,67,0,1,1,False,False,False,False,False,True,True,False
0,90,4,2,0,True,False,True,False,False,True,False,True
3,68,1,2,0,False,False,False,False,True,True,True,True
2,99,4,2,1,True,False,True,False,False,True,False,True
4,84,2,1,0,False,False,True,False,False,True,True,False
2,53,2,2,1,True,False,True,False,False,False,True,False
4,80,1,1,1,True,False,False,False,True,True,True,True
1,53,0,1,1,True,False,False,True,False,True,False,False
1,53,2,2,1,True,False,False,True,False,True,True,True
1,49,0,2,0,False,False,True,False,False,False,True,False
1,76,0,2,1,True,False,True,False,False,False,True,True
3,60,0,2,2,False,False,False,True,False,True,True,True
0,80,4,2,2,False,False,False,True,False,False,True,True
3,63,2,2,2,True,False,False,True,False,True,True,True
6,77,4,0,1,False,False,False,True,False,False,True,True
3,70,0,1,2,True,False,False,True,False,True,True,True
3,87,3,0,1,True,True,False,False,False,True,False,False
1,67,1,1,0,False,False,True,False,False,True,True,False
4,43,2,2,0,False,False,True,False,False,False,True,False
3,85,2,1,1,True,False,True,False,False,True,True,True
3,72,0,1,1,True,False,True,False,False,False,True,False
2,66,0,2,1,True,False,True,False,False,False,False,True
1,44,2,1,1,False,False,True,False,False,False,True,True
4,82,1,0,1,True,False,True,False,False,True,True,False
4,79,3,1,1,True,False,True,False,False,True,True,False
1,63,3,1,1,True,False,False,True,False,True,True,True
3,47,1,1,1,False,False,True,False,False,False,True,True
0,49,0,1,0,False,False,False,True,False,True,True,True
4,59,1,2,1,False,False,False,False,True,True,True,True
1,83,0,2,1,True,False,True,False,False,True,False,True
3,66,2,0,2,False,False,False,True,False,True,True,True
1,70,1,2,0,True,False,True,False,False,False,True,True
1,74,3,2,1,False,True,False,False,False,True,False,True
3,62,3,2,1,False,False,False,True,False,False,True,True
1,74,1,2,0,False,True,False,False,False,True,True,False
1,72,0,2,1,False,True,False,False,False,True,False,True
5,56,1,1,1,False,True,False,False,False,False,True,True
0,77,0,0,2,True,False,False,False,True,False,True,True
2,44,4,0,1,False,False,True,False,False,False,True,True
2,53,2,2,2,True,False,True,False,False,True,True,False
3,83,0,1,1,True,False,False,False,False,True,True,False
2,75,0,0,1,True,False,True,False,False,True,True,True
3,81,2,1,0,True,True,False,False,False,True,True,False
1,77,2,0,1,True,False,False,False,True,False,True,True
3,53,2,1,1,False,False,False,True,False,False,True,True
2,47,1,2,1,False,False,False,False,False,True,True,True
1,73,0,1,1,False,False,True,False,False,True,True,True
0,58,2,2,1,True,False,False,False,False,True,True,True
0,34,0,2,0,False,True,False,False,False,False,True,True
2,83,3,1,1,True,False,False,True,False,False,False,False
2,81,0,1,1,True,False,False,False,True,True,True,True
2,60,0,2,1,False,True,False,False,False,False,True,False
1,71,1,1,1,False,False,False,False,True,False,False,False
2,56,3,1,1,False,False,False,True,False,False,True,True
2,80,4,2,0,False,False,True,False,False,True,True,True
3,71,2,1,1,False,False,False,False,True,False,True,False
3,67,0,2,2,False,False,True,False,False,True,True,True
2,72,4,2,1,False,False,True,False,False,True,True,False
3,46,2,2,1,False,False,False,True,False,False,False,False
1,47,0,1,1,False,True,False,False,False,False,True,True
2,83,0,2,1,True,False,False,False,True,False,True,False
1,67,1,2,0,False,False,False,False,False,True,True,True
4,56,2,2,1,True,True,False,False,False,True,True,False
2,82,0,1,1,True,False,False,True,False,True,True,True
0,57,0,0,2,True,False,False,False,False,True,True,True
7,81,0,1,1,True,False,False,False,False,True,True,False
4,72,2,2,1,True,False,False,False,True,False,False,False
6,63,0,1,0,True,True,False,False,False,True,True,True
0,71,2,1,1,True,False,False,True,False,False,False,True
3,87,1,2,0,False,False,True,False,False,True,False,False
0,76,0,0,1,False,False,True,False,False,True,False,True
2,77,4,0,1,True,True,False,False,False,True,False,True
2,54,2,1,1,True,False,True,False,False,True,True,True
3,61,0,2,1,True,False,True,False,False,True,True,True
4,63,1,0,0,True,True,False,False,False,True,True,True
1,71,3,0,1,True,True,False,False,False,True,True,True
2,79,2,1,1,True,False,False,False,True,True,True,False
2,80,0,0,1,False,False,False,True,False,True,True,True
2,85,2,1,2,False,False,False,True,False,True,False,True
4,53,2,2,2,True,False,False,True,False,False,True,False
1,45,2,1,0,True,False,False,False,True,True,True,True
3,88,2,2,1,True,False,False,True,False,True,True,True
4,75,2,2,0,False,False,True,False,False,True,True,True
1,82,4,2,1,False,False,False,True,False,True,True,False
2,64,2,2,1,False,False,True,False,False,False,True,True
1,61,0,1,1,True,False,True,False,False,True,True,True
3,88,4,1,1,False,False,True,False,False,True,True,False
1,86,0,1,2,True,False,False,False,True,True,False,False
4,71,4,1,2,True,False,True,False,False,True,False,False
0,86,0,2,1,False,False,False,True,False,True,True,True
5,80,4,1,0,False,False,False,True,False,True,True,False
3,96,0,2,2,True,False,False,False,True,True,True,False
3,85,1,0,0,True,False,False,False,True,True,True,True
0,95,4,1,2,False,False,False,True,False,True,True,True
6,60,0,1,1,False,False,False,True,False,True,True,False
0,53,0,2,1,False,False,False,False,False,False,False,True
3,77,0,1,1,False,False,True,False,False,True,False,True
0,62,2,2,1,False,False,True,False,False,False,False,True
2,71,0,2,0,True,False,True,False,False,False,False,True
3,72,1,1,1,False,False,True,False,False,True,True,True
2,80,0,2,0,False,False,False,False,False,True,False,True
1,46,3,2,1,False,False,True,False,False,False,False,True
2,45,0,1,1,False,False,True,False,False,True,True,True
0,75,0,2,1,True,False,False,False,True,True,True,True
3,59,4,1,0,False,False,False,True,False,False,True,True
1,74,4,1,0,True,True,False,False,False,False,True,False
5,85,0,1,1,True,False,False,False,True,True,True,True
4,78,3,2,1,False,False,False,False,True,True,True,True
0,74,2,1,1,True,False,False,True,False,True,True,True
2,42,2,1,2,True,False,True,False,False,False,False,True
1,72,2,2,2,True,False,False,True,False,True,True,True
5,77,1,2,1,False,False,False,True,False,False,False,True
1,69,2,2,1,True,False,False,True,False,True,True,False
5,65,0,1,0,True,False,True,False,False,True,True,False
1,43,0,1,0,False,True,False,False,False,True,True,True
3,35,0,1,0,False,False,True,False,False,False,True,False
5,67,2,1,0,False,False,False,False,False,True,True,True
1,58,0,2,0,False,False,False,False,False,True,False,True
2,99,3,2,0,True,False,False,True,False,True,False,True
1,94,0,1,1,True,True,False,False,False,True,False,True
5,47,0,1,0,True,False,False,False,True,True,False,True
2,50,2,1,1,False,False,True,False,False,True,False,False
3,65,0,2,2,True,False,False,True,False,True,True,True
2,60,0,2,1,False,False,True,False,False,True,True,False
3,69,0,1,0,False,False,True,False,False,True,True,True
2,47,3,1,1,False,True,False,False,False,False,False,True
5,75,2,1,1,True,False,True,False,False,True,True,True
1,85,1,0,1,True,False,False,True,False,True,True,False
4,51,2,1,1,False,True,False,False,False,True,True,False
3,62,1,1,1,False,False,True,False,False,True,True,False
0,73,0,2,1,True,False,True,False,False,True,True,True
1,42,0,1,1,False,False,False,True,False,True,False,False
0,69,1,1,1,True,True,False,False,False,True,True,True
1,43,2,1,1,False,False,False,False,False,False,True,False
1,65,2,1,1,False,True,False,False,False,False,True,True
5,91,3,2,1,True,True,False,False,False,True,False,True
2,56,0,1,1,False,False,False,False,False,True,True,True
5,66,2,1,1,False,False,True,False,False,True,False,True
0,60,2,1,0,True,False,False,True,False,False,False,True
1,73,0,2,1,False,False,True,False,False,True,False,False
3,83,0,1,1,False,False,False,True,False,True,True,True
2,54,1,2,1,False,False,True,False,False,True,True,False
0,64,3,1,1,False,False,False,True,False,False,True,True
1,47,2,1,0,True,False,True,False,False,False,True,True
6,79,1,1,2,False,False,True,False,False,True,True,True
1,87,2,1,2,True,False,False,False,True,True,False,True
5,43,1,0,0,False,True,False,False,False,False,True,True
2,46,1,2,1,False,False,False,True,False,False,True,True
2,62,0,1,0,False,False,False,True,False,True,False,False
7,74,2,1,0,False,False,False,True,False,True,False,False
2,64,1,1,0,True,False,False,False,False,True,False,True
4,59,2,2,1,True,False,True,False,False,False,True,False
1,82,2,2,1,True,False,True,False,False,True,True,True
3,62,1,1,1,True,False,True,False,False,True,True,False
1,44,4,1,2,False,False,False,True,False,False,True,True
1,69,0,1,0,True,False,True,False,False,False,True,False
1,72,3,2,0,True,False,False,True,False,True,False,True
1,57,0,2,1,False,False,False,False,False,False,True,False
1,81,0,2,2,True,False,True,False,False,True,True,False
2,70,2,2,2,False,False,True,False,False,True,True,True
5,74,0,2,1,True,False,False,True,False,True,True,True
4,54,0,0,1,False,True,False,False,False,True,True,True
1,64,4,2,1,False,True,False,False,False,False,True,True
1,62,0,2,0,True,False,False,True,False,True,False,False
1,57,1,1,1,False,True,False,False,False,False,True,True
3,66,2,2,0,True,True,False,False,False,True,True,True
3,81,0,1,1,True,True,False,False,False,True,True,True
1,72,0,2,1,False,False,True,False,False,False,True,True
0,73,2,2,1,False,True,False,False,False,True,False,True
1,55,0,2,1,True,False,False,True,False,False,True,False
3,56,0,0,1,False,False,False,False,True,False,True,True
0,82,3,1,1,True,False,True,False,False,True,False,True
2,29,1,1,1,False,False,False,True,False,True,True,True
0,74,3,1,1,False,False,False,True,False,True,False,True
4,57,2,1,1,False,False,False,False,True,False,True,True
1,59,0,1,1,True,False,True,False,False,False,True,True
0,55,2,1,1,True,True,False,False,False,False,True,True
2,70,2,1,1,True,False,True,False,False,True,True,False
0,59,3,1,0,True,True,False,False,False,False,True,True
1,57,1,2,2,False,False,False,False,True,False,True,False
4,69,1,0,2,False,False,False,True,False,True,True,True
2,53,0,1,2,False,False,False,True,False,True,True,True
3,79,0,1,1,False,False,False,True,False,True,True,True
3,74,1,0,1,False,False,True,False,False,True,True,False
5,96,3,1,0,True,False,False,False,True,True,False,True
2,76,1,1,2,False,False,True,False,False,True,False,True
3,78,1,2,1,False,True,False,False,False,True,False,True
2,61,3,1,1,False,False,False,True,False,True,True,True
3,45,0,1,0,True,False,True,False,False,False,False,True
2,26,1,2,1,False,False,True,False,False,False,False,True
4,69,0,1,0,True,False,False,True,False,False,True,True
1,59,1,2,1,True,False,False,False,True,False,True,True
6,86,0,2,1,False,False,False,False,True,True,True,False
3,84,2,1,2,False,False,False,True,False,True,False,False
3,82,2,2,0,False,False,False,True,False,False,True,False
2,51,1,2,2,True,False,True,False,False,False,True,True
2,60,2,2,0,True,False,False,True,False,False,True,True
