NrSiblings,MathScore,WritingScore,ParentEduc,PracticeSport,WklyStudyHours,Gender_male,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_none,IsFirstChild_yes
1,75,97,1,0,1,0,0,0,1,0,0,0,1
0,83,77,1,2,2,1,0,0,1,0,0,1,1
1,70,84,1,1,2,0,0,0,1,0,1,1,1
1,66,75,1,1,1,0,0,0,0,1,1,0,0
1,54,57,1,1,1,0,1,0,0,0,1,1,0
2,63,54,0,0,0,1,0,1,0,0,1,1,0
2,67,65,1,2,1,1,0,1,0,0,1,1,1
3,53,57,1,1,1,1,0,1,0,0,0,1,1
5,75,85,0,2,1,0,0,1,0,0,0,0,1
4,53,76,1,0,2,0,1,0,0,0,0,0,0
3,78,81,1,1,2,0,1,0,0,0,1,1,1
3,70,73,0,0,1,1,0,0,0,0,0,1,0
4,67,76,2,1,1,1,1,0,0,0,1,1,1
4,70,67,2,2,1,1,1,0,0,0,1,1,1
1,73,61,1,2,0,1,0,1,0,0,1,1,0
1,56,60,0,1,1,0,0,0,0,0,0,1,1
5,78,87,4,2,1,0,0,0,1,0,0,1,1
5,53,65,1,2,0,0,1,0,0,0,0,1,1
1,59,62,0,1,1,0,0,0,1,0,1,1,0
1,58,50,0,2,2,1,0,0,1,0,1,0,1
3,70,88,2,1,1,0,0,1,0,0,1,0,0
0,56,67,2,0,0,0,0,1,0,0,0,0,1
3,81,69,0,1,2,1,0,0,1,0,1,0,1
1,57,53,1,1,1,1,0,0,1,0,1,1,0
1,89,94,0,1,1,0,0,0,1,0,1,1,1
3,52,51,1,1,0,0,0,1,0,0,1,1,0
2,91,86,0,0,1,1,0,0,0,0,1,0,1
4,52,63,1,1,1,0,1,0,0,0,1,1,0
2,93,94,2,1,1,0,0,1,0,0,1,1,1
1,88,100,0,2,2,0,1,0,0,0,1,0,1
1,34,45,0,2,0,0,0,0,0,0,0,1,0
3,29,37,1,2,1,0,1,0,0,0,0,1,1
4,48,50,0,2,1,0,1,0,0,0,1,1,0
2,85,70,0,1,2,1,1,0,0,0,1,1,1
2,56,55,1,2,2,1,1,0,0,0,1,1,0
1,67,70,4,2,0,0,0,0,0,0,1,1,0
1,60,52,1,2,2,1,0,0,1,0,0,1,1
1,56,70,2,0,1,0,0,0,1,0,1,1,0
3,63,59,1,2,1,1,0,0,0,1,0,1,0
0,65,74,2,1,1,0,0,0,1,0,0,1,1
2,64,63,1,2,2,1,0,0,0,0,1,1,0
1,28,38,0,1,1,0,0,0,1,0,0,0,0
7,61,51,1,1,1,1,0,1,0,0,1,1,1
1,74,64,0,1,0,1,0,0,0,1,0,1,1
3,61,64,3,2,0,1,0,0,1,0,0,1,1
1,51,59,2,0,2,0,0,0,1,0,1,1,1
5,70,75,0,2,1,0,0,1,0,0,1,1,1
2,75,76,0,0,1,0,0,0,0,1,0,0,1
5,59,67,1,1,0,1,0,0,1,0,0,1,1
1,67,84,1,2,0,0,0,1,0,0,0,0,1
0,85,92,1,2,0,1,0,1,0,0,1,0,1
4,96,100,3,2,1,0,0,1,0,0,1,0,1
1,76,73,0,2,1,1,0,0,1,0,1,0,1
3,80,88,3,1,1,1,0,1,0,0,1,0,1
1,27,39,2,1,0,0,0,0,0,0,0,1,1
1,64,80,1,1,1,0,0,1,0,0,1,1,1
3,77,68,2,1,1,1,0,1,0,0,0,1,1
3,62,53,0,1,2,1,0,1,0,0,1,1,0
2,66,74,0,1,0,0,0,1,0,0,1,1,1
1,50,57,2,1,1,0,0,0,0,0,0,1,0
1,55,65,0,1,1,0,0,0,1,0,0,0,1
1,90,79,0,1,1,0,0,1,0,0,1,1,0
4,71,64,0,1,1,1,0,1,0,0,1,1,0
1,43,57,1,2,1,0,0,1,0,0,0,0,1
2,62,53,0,0,1,1,0,1,0,0,1,1,1
0,57,62,1,0,1,0,1,0,0,0,1,1,1
3,55,64,3,1,0,0,0,0,0,0,1,1,1
3,83,93,1,2,1,0,0,1,0,0,1,1,1
1,81,79,2,0,0,1,0,0,1,0,1,0,1
3,62,61,1,1,1,1,0,1,0,0,1,1,1
1,56,56,1,1,1,1,0,0,1,0,0,1,0
2,66,52,2,1,1,1,0,1,0,0,1,0,1
4,63,57,2,1,2,1,0,1,0,0,1,0,1
0,68,54,2,1,0,1,0,1,0,0,0,1,1
4,79,92,1,1,0,0,0,0,1,0,0,0,1
3,67,56,0,1,1,1,1,0,0,0,1,1,0
0,50,48,1,1,0,1,1,0,0,0,0,1,1
1,57,67,3,2,0,0,0,1,0,0,0,1,1
3,43,38,0,2,0,1,1,0,0,0,1,1,0
2,71,76,1,2,0,0,1,0,0,0,1,1,1
3,92,97,2,1,2,0,0,0,1,0,1,1,0
2,62,53,0,1,1,0,0,0,0,1,1,1,1
3,83,79,2,2,2,1,0,0,0,0,1,1,0
1,77,89,0,1,1,0,0,0,0,0,1,0,0
3,62,68,0,1,2,0,0,1,0,0,1,1,1
2,60,74,1,1,2,0,1,0,0,0,1,1,1
4,65,81,3,2,0,0,0,1,0,0,1,1,1
1,79,76,0,1,1,1,0,1,0,0,0,0,1
1,78,86,1,2,2,0,0,1,0,0,1,1,1
1,48,74,1,2,0,0,0,1,0,0,0,0,1
2,74,69,0,1,0,1,0,0,1,0,1,1,0
2,84,79,0,1,1,1,0,0,1,0,1,1,1
2,75,84,0,1,1,0,0,0,1,0,1,1,1
2,80,86,0,2,2,0,0,0,1,0,1,1,1
3,100,97,2,2,1,1,1,0,0,0,1,0,0
2,87,87,1,2,1,1,0,0,1,0,1,0,0
4,100,100,2,2,2,1,0,0,1,0,1,0,1
3,71,76,3,2,1,0,0,1,0,0,1,1,1
0,54,49,1,1,1,1,0,1,0,0,0,1,1
3,63,53,4,1,2,1,0,1,0,0,1,0,1
2,50,47,0,2,1,1,1,0,0,0,0,1,1
0,100,94,2,2,2,1,0,0,0,1,1,1,1
3,60,58,2,1,1,1,1,0,0,0,0,0,1
2,76,100,1,2,1,0,0,1,0,0,1,1,1
3,73,87,0,2,2,0,0,1,0,0,0,1,1
4,56,79,2,1,2,0,0,1,0,0,0,0,1
3,68,76,2,1,0,1,0,1,0,0,0,1,0
3,71,66,0,1,0,0,0,0,0,1,1,1,1
3,79,98,1,0,2,0,0,0,1,0,0,0,0
3,63,67,3,2,0,1,0,0,1,0,0,1,0
3,75,85,2,2,1,0,0,0,0,0,1,1,0
0,85,82,1,2,1,1,0,0,0,0,1,1,1
1,81,89,3,2,0,0,0,1,0,0,1,1,0
3,79,91,2,1,0,0,0,0,0,0,0,0,1
2,57,55,0,1,0,1,0,0,0,0,1,1,1
5,41,41,3,1,0,1,0,0,1,0,0,1,1
1,68,63,1,1,1,1,0,1,0,0,1,0,0
1,72,74,0,1,0,0,0,0,1,0,1,1,1
2,85,94,2,2,0,0,0,1,0,0,1,0,1
3,90,78,1,0,1,1,0,0,0,1,0,1,0
5,65,72,1,1,1,0,0,0,1,0,1,1,1
2,77,80,0,1,2,0,0,0,1,0,1,1,1
1,70,88,2,2,0,0,0,0,1,0,1,1,1
0,36,44,0,1,1,0,0,1,0,0,0,0,1
2,49,54,1,0,1,0,0,0,0,0,1,1,1
2,67,49,1,1,1,1,0,1,0,0,0,1,0
3,62,69,3,2,1,0,0,0,0,1,0,1,0
1,70,63,1,2,1,1,0,0,1,0,1,1,1
1,67,71,1,0,1,1,0,1,0,0,0,0,0
3,78,81,4,1,1,0,1,0,0,0,1,1,1
3,47,41,1,1,1,1,0,1,0,0,1,1,1
0,74,62,3,2,1,1,0,1,0,0,1,1,1
4,74,84,2,2,0,0,0,0,1,0,1,1,1
3,76,74,1,2,0,0,1,0,0,0,1,1,1
2,57,59,0,2,0,1,0,1,0,0,1,0,1
0,68,73,0,1,1,0,0,0,1,0,0,1,1
0,52,57,1,1,1,0,0,0,0,1,1,1,1
3,59,72,0,2,0,0,0,0,0,0,0,0,0
1,39,44,2,1,2,1,0,0,1,0,0,0,0
1,79,92,0,2,1,0,0,0,0,0,1,0,0
4,56,53,2,2,1,1,0,0,1,0,0,1,0
1,67,84,0,0,0,0,0,0,1,0,1,0,1
3,50,47,0,1,1,1,0,1,0,0,0,1,1
3,60,71,0,0,0,0,0,1,0,0,1,1,0
0,79,88,1,1,1,0,1,0,0,0,1,0,1
1,74,68,1,1,1,1,0,0,0,1,0,0,1
4,85,91,2,2,1,0,0,0,1,0,1,1,0
0,79,88,0,0,0,0,0,1,0,0,1,1,1
2,59,56,2,1,1,1,0,0,1,0,1,0,0
2,47,49,1,0,0,0,0,1,0,0,0,1,1
1,51,69,1,2,1,0,1,0,0,0,0,0,0
2,62,69,1,2,1,1,0,0,1,0,1,1,1
2,63,70,0,2,0,0,0,0,0,1,0,1,0
1,87,87,2,2,1,0,0,0,0,1,1,1,1
2,80,91,4,2,1,0,0,0,0,0,1,1,0
3,78,92,0,1,1,0,0,1,0,0,1,0,1
4,83,87,2,2,1,0,0,1,0,0,1,1,1
3,41,50,1,0,1,0,1,0,0,0,0,1,1
0,90,76,4,2,1,1,0,0,0,1,1,1,1
3,57,55,0,1,0,1,1,0,0,0,1,0,1
4,65,65,1,1,0,1,0,0,0,0,1,1,0
3,56,52,4,2,1,1,0,1,0,0,0,1,1
0,41,56,0,2,1,0,0,0,0,0,0,0,1
1,75,73,0,2,1,0,0,1,0,0,1,1,1
1,65,72,4,1,0,1,0,1,0,0,0,1,1
3,58,53,4,1,2,1,1,0,0,0,0,1,0
1,78,79,3,1,2,1,0,0,1,0,0,0,1
3,75,85,0,1,1,0,0,1,0,0,1,0,1
4,57,74,3,2,0,0,0,0,1,0,0,1,0
3,89,90,1,2,2,1,0,0,1,0,1,0,1
5,75,90,4,1,1,0,0,1,0,0,0,1,0
5,58,66,3,2,1,0,0,0,1,0,0,1,0
2,93,84,4,1,1,1,0,0,1,0,1,1,1
1,97,91,4,1,1,1,0,0,1,0,1,1,1
2,61,79,2,0,1,0,0,0,0,1,1,0,0
1,86,85,0,2,2,1,0,1,0,0,1,0,0
0,69,79,1,2,1,0,0,0,1,0,1,1,1
0,64,68,0,1,0,0,0,1,0,0,1,1,1
1,43,47,2,1,0,1,0,1,0,0,0,0,1
0,41,37,1,2,1,1,1,0,0,0,0,1,1
0,83,98,1,1,0,0,1,0,0,0,1,0,1
3,85,98,2,1,0,0,0,0,1,0,1,1,1
3,81,75,2,1,0,1,0,1,0,0,1,1,1
3,60,48,2,1,0,1,0,1,0,0,1,1,1
1,88,94,3,1,1,0,0,0,1,0,0,1,0
2,67,71,0,1,2,0,0,0,1,0,0,0,1
1,50,37,1,2,1,1,0,0,1,0,1,1,0
1,60,49,1,1,0,1,1,0,0,0,0,1,1
2,56,44,0,0,0,1,0,1,0,0,0,1,0
3,73,75,3,2,1,1,0,1,0,0,0,1,0
4,69,53,1,1,0,1,0,0,1,0,1,1,0
1,53,63,0,1,1,0,0,0,0,0,1,1,1
1,42,51,0,2,2,0,0,1,0,0,0,1,1
0,82,88,0,1,2,0,0,1,0,0,1,0,1
2,65,77,3,1,0,0,0,1,0,0,0,0,1
1,83,95,2,1,2,0,0,0,1,0,1,0,1
2,58,55,1,1,1,0,0,0,0,1,1,1,0
2,63,67,2,2,2,0,0,0,0,0,1,1,1
1,77,73,2,1,1,1,0,1,0,0,1,1,1
4,52,40,1,0,0,1,0,1,0,0,0,1,0
3,65,58,0,2,1,1,1,0,0,0,0,0,1
0,80,77,3,2,1,1,1,0,0,0,1,0,1
3,74,80,1,0,1,0,0,0,1,0,1,1,1
3,91,91,2,1,0,1,1,0,0,0,1,0,0
1,60,70,1,0,1,0,0,0,1,0,0,1,1
2,67,81,0,1,0,0,1,0,0,0,1,0,0
3,28,35,0,1,0,0,0,1,0,0,0,0,1
1,61,64,2,2,0,1,0,1,0,0,0,1,0
3,81,82,3,0,0,1,0,1,0,0,1,0,1
2,46,53,0,1,1,0,0,0,0,1,1,1,1
3,78,90,2,1,2,0,0,1,0,0,1,0,1
1,73,67,1,1,2,1,0,0,1,0,1,1,0
3,72,72,2,0,1,0,0,0,0,1,1,0,0
3,51,37,1,1,0,1,1,0,0,0,0,1,1
1,80,74,0,1,2,1,0,0,1,0,1,1,0
0,81,90,2,2,0,0,0,1,0,0,1,1,1
3,79,96,0,1,1,0,0,1,0,0,1,0,1
2,89,95,0,0,0,0,0,0,0,1,1,0,0
3,77,60,4,2,1,1,0,1,0,0,1,1,1
2,82,98,3,2,1,0,0,0,1,0,1,1,1
2,57,66,0,1,1,0,1,0,0,0,1,1,0
3,75,72,3,2,2,1,1,0,0,0,0,1,1
4,65,72,1,1,1,0,0,0,0,1,1,0,1
1,57,66,3,1,1,0,1,0,0,0,1,1,1
4,71,79,0,2,1,0,0,0,1,0,1,1,1
3,72,67,1,1,1,1,0,0,1,0,1,0,0
4,55,71,0,1,0,0,0,1,0,0,0,0,0
2,62,59,0,1,1,1,1,0,0,0,0,1,1
2,60,67,2,1,2,0,1,0,0,0,1,1,0
2,83,79,2,1,1,1,1,0,0,0,0,1,1
1,83,79,0,2,1,0,0,0,1,0,0,1,1
4,73,94,3,1,1,0,1,0,0,0,0,1,0
3,71,74,1,1,1,0,0,0,0,1,1,1,1
2,86,91,0,0,0,0,0,0,1,0,1,0,1
4,54,75,0,2,0,0,0,1,0,0,1,0,1
2,100,98,0,2,1,1,0,0,0,1,1,0,0
1,76,74,2,2,2,1,0,1,0,0,1,0,1
1,58,63,0,2,0,0,0,0,1,0,1,1,1
2,47,47,0,1,0,1,0,0,1,0,1,1,1
4,100,97,2,1,1,1,0,0,0,1,1,0,0
3,82,84,3,1,1,1,1,0,0,0,1,1,1
3,61,68,1,0,2,0,0,1,0,0,1,1,0
0,71,87,2,2,0,0,0,1,0,0,0,1,1
3,82,92,1,0,1,0,0,1,0,0,1,1,1
2,66,67,0,1,0,1,0,0,1,0,1,0,0
3,42,54,0,0,0,0,1,0,0,0,1,1,1
3,64,51,0,1,1,1,0,0,1,0,1,1,1
2,67,81,1,0,0,0,0,0,0,1,1,1,0
3,55,67,1,1,0,0,1,0,0,0,0,0,0
2,44,38,1,0,1,0,1,0,0,0,1,1,0
5,83,71,0,2,0,1,0,0,0,1,1,0,1
2,63,73,2,2,2,0,0,1,0,0,0,1,0
2,51,49,2,1,0,1,0,0,0,0,1,0,1
0,81,78,0,0,0,1,0,0,1,0,1,0,1
1,77,79,0,1,0,0,1,0,0,0,1,1,1
1,73,73,0,1,1,0,0,1,0,0,1,1,1
3,63,70,0,1,2,0,0,1,0,0,0,1,1
3,72,78,1,2,1,0,0,0,1,0,0,1,1
1,65,82,2,1,1,0,0,0,1,0,0,0,1
6,90,83,0,2,1,1,0,1,0,0,1,1,1
3,32,29,0,0,0,1,1,0,0,0,1,0,0
3,70,65,0,1,2,1,1,0,0,0,1,0,1
1,78,88,0,1,1,0,0,0,1,0,1,0,1
1,72,69,4,1,1,1,0,1,0,0,0,0,0
0,47,49,0,1,0,1,0,0,0,0,0,1,1
4,76,84,0,2,1,0,0,0,0,1,1,0,1
2,79,75,0,0,2,1,0,0,1,0,1,1,0
1,72,63,1,1,1,1,1,0,0,0,1,1,1
5,60,62,4,1,1,0,0,0,0,1,1,1,1
1,84,77,2,1,1,1,0,1,0,0,1,1,0
3,72,86,3,1,1,0,0,1,0,0,1,1,0
1,65,61,1,2,0,1,0,1,0,0,1,0,1
3,40,57,2,2,1,0,0,1,0,0,0,1,0
1,46,39,1,1,1,1,1,0,0,0,1,1,1
7,62,64,3,1,2,0,0,0,1,0,1,1,0
3,26,41,0,1,1,0,1,0,0,0,0,1,1
3,69,58,0,2,1,1,0,1,0,0,0,1,0
3,79,74,0,2,2,1,1,0,0,0,1,1,1
0,55,60,0,1,1,0,0,0,0,0,0,1,1
5,59,66,3,1,2,0,0,1,0,0,0,1,0
2,38,41,3,1,1,0,0,1,0,0,0,1,0
2,67,67,0,0,0,1,0,0,1,0,1,1,1
0,73,89,2,1,0,0,1,0,0,0,1,0,1
3,95,98,1,1,0,0,0,0,1,0,1,0,1
4,71,65,3,1,1,1,0,0,1,0,1,1,0
1,84,82,0,1,2,1,0,1,0,0,1,0,0
5,78,81,1,0,1,0,0,0,0,1,0,1,0
1,67,71,0,0,2,1,0,1,0,0,1,0,0
1,72,66,0,1,1,1,0,0,0,1,0,1,1
2,87,94,0,2,0,0,0,0,1,0,1,0,1
2,76,82,1,2,0,0,1,0,0,0,1,0,1
2,76,88,0,1,1,0,0,0,0,1,1,1,1
0,53,49,0,2,1,1,0,1,0,0,0,0,1
1,59,63,4,1,1,0,0,0,0,1,0,1,1
2,78,71,0,2,1,1,1,0,0,0,1,0,1
2,33,35,0,1,0,0,0,0,1,0,0,1,1
1,69,64,4,1,0,0,0,1,0,0,1,0,1
3,55,49,2,2,1,1,0,0,1,0,0,1,1
5,77,100,1,2,2,0,0,0,1,0,0,0,0
1,55,52,0,2,1,1,0,1,0,0,1,1,0
4,67,81,0,0,1,0,0,0,1,0,1,0,1
3,100,100,4,1,2,1,0,0,1,0,1,0,0
7,43,46,1,1,0,0,0,1,0,0,1,1,0
2,61,67,2,1,1,0,0,1,0,0,1,1,1
2,80,90,2,0,1,0,0,1,0,0,1,1,1
1,48,62,1,1,1,0,0,0,1,0,0,1,1
3,46,46,0,1,0,1,0,0,1,0,0,1,0
0,75,67,1,1,2,1,1,0,0,0,1,1,1
1,76,64,3,2,0,1,0,1,0,0,1,1,1
2,54,63,0,1,0,0,0,1,0,0,1,0,1
1,75,75,2,2,1,0,0,1,0,0,1,1,1
3,57,57,0,1,1,1,0,0,0,0,0,0,0
1,51,45,2,1,0,1,0,0,0,1,0,0,0
5,95,95,2,1,1,0,0,0,0,0,1,1,1
2,66,58,0,1,0,1,0,1,0,0,1,1,1
1,91,77,2,2,1,1,1,0,0,0,1,1,1
3,85,79,2,2,1,1,0,0,1,0,1,0,1
4,49,54,0,1,2,0,0,1,0,0,1,1,0
1,74,80,0,2,1,0,0,1,0,0,1,1,1
4,88,94,0,2,1,0,0,1,0,0,1,1,1
2,85,78,0,2,1,1,0,1,0,0,1,1,1
3,63,63,2,1,1,0,0,0,0,0,1,1,0
4,86,90,0,1,2,0,1,0,0,0,1,1,0
2,53,66,0,1,1,0,1,0,0,0,0,0,1
1,75,73,0,1,0,1,0,0,1,0,1,1,1
1,52,46,0,2,0,1,0,0,1,0,1,1,1
1,71,95,4,1,1,0,0,0,1,0,1,1,1
1,48,50,1,2,2,1,0,0,1,0,0,1,0
3,48,47,0,0,2,1,0,1,0,0,1,0,1
1,69,69,0,2,0,1,1,0,0,0,1,0,0
0,77,86,0,2,1,0,0,0,1,0,1,1,1
4,73,83,1,2,1,0,0,1,0,0,1,1,1
0,63,65,2,1,1,0,0,0,0,1,1,1,1
1,57,75,0,1,2,0,1,0,0,0,0,1,0
2,39,50,1,1,1,0,1,0,0,0,1,1,0
2,83,97,2,2,0,0,0,1,0,0,1,1,1
1,51,69,1,2,0,0,0,1,0,0,1,0,1
3,60,65,2,1,0,0,0,0,0,0,1,1,0
0,63,73,4,2,1,0,0,1,0,0,1,1,1
2,49,52,1,0,0,1,1,0,0,0,0,0,0
3,45,40,2,1,0,1,0,0,1,0,0,1,1
2,60,60,1,1,1,1,0,1,0,0,1,1,1
3,65,67,3,2,0,1,0,1,0,0,1,0,1
3,51,57,0,1,1,0,0,1,0,0,0,1,1
4,67,77,0,0,1,0,0,0,0,0,0,0,1
3,61,70,1,1,1,0,0,0,1,0,1,1,0
3,47,52,0,1,1,0,0,0,1,0,1,1,0
0,70,70,1,0,1,0,0,0,0,0,1,1,1
5,70,69,3,2,2,1,1,0,0,0,0,1,1
2,93,97,3,2,1,0,0,1,0,0,1,1,0
3,39,38,2,0,2,1,0,1,0,0,0,1,1
4,75,73,1,1,1,1,0,0,1,0,1,1,1
4,61,72,0,1,1,0,0,1,0,0,1,1,1
1,69,88,1,1,1,0,0,1,0,0,1,0,1
3,42,50,1,2,1,0,0,1,0,0,0,1,1
3,82,93,4,2,2,0,0,1,0,0,1,1,1
2,74,77,1,2,1,1,0,0,1,0,1,0,0
0,79,70,0,2,2,1,0,1,0,0,1,1,1
0,61,63,1,1,1,1,0,1,0,0,1,0,1
2,71,53,1,1,1,1,0,0,1,0,0,1,1
4,62,48,0,2,1,1,0,0,0,0,1,1,0
4,92,98,4,2,1,0,0,0,0,0,1,1,1
4,88,84,1,2,1,1,0,1,0,0,1,1,1
5,58,64,0,2,1,0,0,1,0,0,1,1,0
2,81,68,2,1,1,1,0,0,1,0,1,0,0
0,84,94,3,1,2,0,0,0,0,1,1,1,1
6,84,75,0,1,1,1,0,0,0,1,1,1,1
1,83,80,1,0,0,1,1,0,0,0,0,0,1
3,69,60,2,0,0,1,0,1,0,0,1,1,1
1,75,85,1,1,0,0,0,0,1,0,1,1,1
4,67,90,0,1,0,0,0,0,1,0,1,0,0
2,63,69,0,2,0,1,1,0,0,0,1,0,1
3,65,65,3,1,0,0,0,1,0,0,1,1,0
3,62,67,1,0,2,1,0,1,0,0,0,1,1
3,73,83,3,1,0,0,0,1,0,0,1,0,0
3,100,89,2,2,1,1,0,0,0,1,1,0,1
7,66,46,0,1,2,1,0,0,0,1,0,1,1
1,85,76,1,0,2,1,0,0,0,1,0,0,1
3,73,93,1,2,0,0,0,0,1,0,0,0,1
1,80,89,4,1,2,0,1,0,0,0,1,1,1
5,75,72,2,0,1,1,0,0,1,0,1,0,0
4,73,69,0,1,1,0,0,0,1,0,1,1,0
2,82,76,4,1,2,1,0,0,0,1,1,1,0
4,76,82,1,2,2,0,0,0,1,0,1,1,1
5,51,50,0,1,1,0,0,1,0,0,1,1,1
3,50,54,0,1,1,1,0,0,1,0,0,1,1
1,72,80,2,1,1,0,0,0,0,1,1,1,1
2,64,56,3,1,1,1,1,0,0,0,1,1,1
0,49,53,2,1,2,1,0,0,1,0,0,1,1
0,89,77,2,2,1,1,0,1,0,0,1,1,1
2,88,84,1,1,1,1,0,1,0,0,1,1,1
2,80,90,0,1,1,0,0,1,0,0,1,1,1
6,82,96,0,2,0,0,1,0,0,0,1,0,1
3,64,42,0,1,0,1,0,0,1,0,1,1,0
3,96,84,2,1,1,1,0,0,1,0,1,1,0
2,82,82,4,2,2,1,0,0,1,0,1,1,1
3,68,71,2,1,0,1,0,1,0,0,1,0,0
1,90,100,2,2,2,0,0,1,0,0,1,1,1
5,62,45,0,2,1,1,0,1,0,0,0,1,1
2,39,45,1,1,0,0,0,0,1,0,1,1,1
2,59,65,2,2,1,0,0,0,0,1,1,1,1
1,52,41,0,0,0,1,0,0,0,0,0,1,1
3,53,62,0,2,1,1,0,0,0,0,0,1,1
0,70,56,3,1,1,1,1,0,0,0,1,1,1
1,60,79,2,1,1,0,0,1,0,0,0,0,1
2,57,63,0,1,1,1,0,0,1,0,1,0,1
3,81,88,2,1,2,0,0,0,1,0,1,1,1
5,78,79,0,2,1,0,0,0,0,0,1,0,1
3,67,76,1,2,1,0,0,1,0,0,0,1,1
0,64,76,0,1,0,0,0,0,1,0,1,0,1
4,77,65,0,1,2,1,1,0,0,0,1,1,1
2,72,75,2,0,2,1,0,0,0,1,1,0,0
2,32,34,1,1,0,0,1,0,0,0,0,1,0
0,77,70,2,2,0,1,0,1,0,0,0,1,1
0,69,76,0,1,0,1,1,0,0,0,0,0,1
2,57,60,2,0,1,0,0,0,1,0,0,1,1
2,34,50,1,1,1,0,0,0,0,0,0,1,1
1,78,68,0,0,2,1,0,0,0,1,1,0,0
3,68,78,1,0,1,0,0,0,0,0,1,1,0
1,57,49,0,0,1,1,0,1,0,0,1,1,1
5,56,34,0,1,1,1,0,1,0,0,1,1,1
0,52,80,3,1,0,0,0,1,0,0,0,0,1
5,73,87,2,1,0,0,1,0,0,0,1,0,1
3,73,89,4,2,1,0,0,1,0,0,1,1,1
0,82,71,1,1,0,1,1,0,0,0,1,1,1
4,88,93,3,1,0,1,0,1,0,0,1,1,1
1,60,77,0,1,1,0,1,0,0,0,0,0,1
2,91,95,2,1,2,0,0,0,0,0,1,0,1
1,86,78,0,1,1,0,0,0,0,1,1,1,0
4,56,63,4,0,1,0,0,1,0,0,0,0,0
4,81,70,1,2,1,1,0,0,1,0,1,1,1
0,68,58,2,2,0,0,0,0,0,1,1,1,1
0,81,92,1,2,1,0,0,0,0,0,1,1,1
1,84,79,0,1,1,0,0,0,0,1,1,1,1
5,76,82,2,1,2,0,0,0,0,1,1,1,0
2,64,75,3,1,1,0,0,0,1,0,1,1,1
2,77,86,1,1,0,0,0,1,0,0,1,1,1
1,54,39,0,2,1,1,1,0,0,0,1,1,0
0,52,68,1,2,1,0,1,0,0,0,0,0,1
3,38,38,0,0,1,1,1,0,0,0,1,1,0
2,74,89,0,2,2,0,0,1,0,0,1,0,1
5,67,73,0,2,0,1,0,0,1,0,0,0,1
1,57,44,0,1,2,1,1,0,0,0,1,1,0
1,64,61,2,2,1,1,0,1,0,0,1,1,0
2,53,59,0,0,0,0,0,1,0,0,1,1,0
2,57,53,0,1,2,1,0,1,0,0,0,0,1
3,45,40,0,1,2,1,1,0,0,0,1,1,0
3,51,61,2,0,2,0,0,1,0,0,0,0,0
2,65,73,1,0,1,0,0,1,0,0,1,0,1
2,62,73,4,2,1,0,0,0,0,1,0,1,1
4,70,73,0,1,0,0,0,0,0,1,1,1,0
3,54,65,0,1,1,0,0,1,0,0,1,1,1
0,59,66,1,1,1,0,0,0,0,1,0,1,1
2,64,56,2,2,0,1,0,1,0,0,1,1,1
5,88,100,3,2,1,0,1,0,0,0,1,0,1
1,66,75,1,2,1,0,0,0,0,0,1,0,1
2,37,44,0,2,1,0,0,1,0,0,0,1,1
3,78,84,4,1,0,1,0,0,1,0,1,0,0
2,56,61,1,2,0,0,0,1,0,0,0,1,1
2,57,85,2,2,1,0,0,0,1,0,0,0,0
4,70,80,2,1,1,0,1,0,0,0,0,1,0
3,89,92,2,2,2,0,0,0,0,1,1,0,0
4,46,57,2,0,1,1,0,0,1,0,0,0,0
2,80,71,0,1,1,1,1,0,0,0,0,1,1
3,54,47,0,1,0,1,1,0,0,0,0,1,1
3,54,59,2,1,1,0,0,0,1,0,0,1,0
5,45,56,0,0,0,0,1,0,0,0,0,1,1
3,57,62,0,1,1,0,0,0,1,0,1,1,0
1,96,95,2,1,2,1,0,0,0,0,1,0,1
1,59,74,4,0,1,0,1,0,0,0,1,1,1
2,67,73,3,1,1,0,0,0,1,0,1,1,0
4,77,64,0,1,1,1,1,0,0,0,1,1,0
5,46,42,0,0,1,1,1,0,0,0,0,1,1
2,60,79,1,2,0,0,0,0,1,0,1,1,1
5,80,83,2,1,1,1,0,0,0,0,1,0,1
2,65,51,0,2,2,1,1,0,0,0,1,1,1
3,52,36,0,2,1,1,1,0,0,0,0,1,0
3,63,72,0,1,1,0,0,0,1,0,1,1,1
6,66,78,1,0,0,0,0,1,0,0,0,0,1
2,54,69,1,1,0,0,0,1,0,0,0,1,1
0,74,76,0,2,1,1,1,0,0,0,1,1,1
1,66,78,1,2,0,1,0,1,0,0,1,1,0
0,65,51,1,2,2,1,0,0,0,0,0,1,1
3,76,89,0,2,1,0,0,0,1,0,1,1,1
1,89,89,4,1,0,1,0,1,0,0,1,0,1
1,58,69,2,0,0,0,0,0,1,0,0,1,0
1,55,48,3,1,0,1,1,0,0,0,0,1,1
1,64,62,2,2,0,1,0,0,1,0,0,1,1
0,47,35,1,1,1,1,0,0,1,0,1,1,1
1,70,65,2,1,1,1,0,0,1,0,1,1,0
1,74,82,1,1,1,0,0,0,0,1,0,0,1
0,46,58,0,0,0,0,0,0,0,1,0,0,0
1,76,58,1,1,1,1,0,0,0,0,1,1,1
1,57,60,3,0,1,1,0,1,0,0,0,0,1
2,55,58,1,0,1,0,0,1,0,0,0,1,1
