NrSiblings,MathScore,AvgWritingReading,ParentEduc,PracticeSport,WklyStudyHours,Gender_male,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_none,IsFirstChild_yes
4,70,57.0,0,2,0,1,0,0,1,0,0,1,0
2,58,56.5,0,1,1,1,0,0,1,0,0,0,1
2,58,56.5,0,1,1,1,1,0,0,0,1,0,0
0,100,93.0,3,1,1,0,0,0,0,1,1,0,1
4,47,35.0,2,0,0,1,0,0,1,0,1,1,1
3,50,58.0,1,1,1,0,0,1,0,0,1,1,0
3,72,74.5,0,2,0,1,0,1,0,0,1,0,1
1,76,65.5,1,1,2,1,1,0,0,0,1,1,1
0,82,92.0,2,0,0,0,1,0,0,0,1,0,1
3,53,67.0,0,1,1,0,1,0,0,0,1,0,1
4,63,57.5,2,1,1,1,1,0,0,0,1,0,1
2,74,87.5,4,1,1,0,0,0,1,0,1,1,1
1,64,72.0,2,2,1,0,0,1,0,0,1,1,1
2,79,83.5,1,0,0,1,0,0,1,0,1,0,0
2,72,86.5,0,2,1,0,0,1,0,0,1,0,0
1,64,70.0,0,0,1,0,0,1,0,0,1,1,1
0,84,77.5,2,1,2,1,0,0,1,0,1,1,1
3,75,67.5,0,2,1,1,0,1,0,0,0,1,0
3,78,97.5,3,1,0,0,0,1,0,0,1,0,0
4,68,77.5,3,1,1,0,1,0,0,0,0,1,0
1,52,68.0,0,2,1,0,0,1,0,0,0,1,0
4,90,89.5,0,2,0,1,0,0,0,1,1,1,1
2,55,58.5,3,2,1,1,0,0,1,0,0,1,0
1,60,54.0,2,2,0,1,0,1,0,0,1,1,1
3,92,90.0,2,1,1,0,0,0,0,1,1,0,1
3,50,62.0,1,1,1,0,0,1,0,0,0,0,1
0,46,58.0,2,2,2,0,1,0,0,0,0,1,1
4,75,61.5,2,2,1,1,0,0,0,1,1,0,1
2,86,82.0,3,2,1,1,1,0,0,0,1,0,0
0,68,64.5,3,0,1,1,0,1,0,0,1,1,1
7,93,90.5,2,2,0,0,0,0,0,1,1,1,0
2,88,84.0,4,1,1,1,0,1,0,0,0,1,0
3,96,85.5,0,1,1,1,0,1,0,0,1,0,1
1,55,46.5,0,2,1,1,0,0,1,0,1,1,1
5,82,83.0,0,1,0,1,0,0,0,0,1,1,1
2,55,70.5,0,0,1,0,0,0,1,0,1,0,1
3,84,70.0,3,0,1,1,0,1,0,0,1,1,1
0,38,35.5,0,2,0,1,0,1,0,0,0,1,1
2,58,77.5,3,0,0,0,0,0,1,0,0,0,1
0,60,73.5,0,0,0,0,0,1,0,0,1,1,1
4,95,86.5,0,1,1,1,0,1,0,0,1,0,1
1,57,63.0,2,1,0,0,1,0,0,0,0,0,1
0,64,64.5,2,1,0,1,0,0,1,0,1,1,1
3,72,59.0,1,2,1,1,0,0,0,1,1,0,1
5,78,72.0,1,2,2,1,0,0,0,0,1,0,1
2,70,66.5,0,2,2,1,0,1,0,0,0,1,1
0,77,61.5,0,1,1,1,0,0,0,1,1,1,1
1,64,69.0,2,1,0,1,0,0,1,0,0,1,1
2,58,62.0,1,2,2,0,1,0,0,0,0,1,1
2,92,91.0,2,1,1,1,0,0,1,0,0,0,0
4,62,51.5,1,1,1,1,0,1,0,0,1,1,0
0,82,80.5,4,2,0,1,0,0,0,1,0,1,1
3,70,84.5,3,1,1,0,1,0,0,0,1,1,1
1,66,63.0,2,2,1,1,0,1,0,0,0,0,1
1,94,98.5,2,2,1,0,0,0,0,1,1,0,0
5,39,56.5,0,1,1,0,0,1,0,0,1,1,1
4,83,77.0,2,0,1,1,0,0,1,0,1,1,1
4,62,60.0,0,2,1,1,0,0,0,0,0,0,0
1,42,43.0,1,2,1,0,0,0,1,0,1,1,1
1,91,73.0,0,2,0,1,0,0,0,1,1,1,0
1,67,70.0,2,2,1,0,0,1,0,0,1,1,1
3,82,81.0,0,0,1,1,0,1,0,0,1,1,1
3,74,67.5,1,1,2,1,0,1,0,0,1,0,0
4,58,63.0,0,0,2,0,0,1,0,0,0,1,0
2,53,45.0,0,2,0,1,0,1,0,0,1,0,1
5,83,89.5,2,2,1,0,0,0,1,0,0,1,1
3,77,84.0,2,2,1,0,0,1,0,0,1,0,0
3,45,48.5,1,2,0,0,0,0,0,1,0,1,1
0,64,83.5,1,1,0,0,1,0,0,0,0,0,1
3,44,62.5,0,1,2,0,0,0,0,0,0,1,1
1,65,76.5,2,1,1,0,0,0,1,0,1,0,1
1,58,64.5,2,0,1,0,0,0,0,0,0,1,0
1,55,67.5,3,1,1,0,0,0,0,1,0,1,0
2,68,65.5,2,0,0,1,0,0,1,0,1,1,1
5,54,64.0,2,1,1,0,1,0,0,0,0,1,0
5,53,60.0,2,0,1,0,0,0,1,0,1,1,1
0,62,79.5,4,2,1,0,0,0,1,0,1,1,1
3,72,60.5,0,2,0,1,0,0,0,1,1,1,0
1,59,64.5,1,2,0,0,1,0,0,0,1,0,1
3,84,81.5,2,1,1,1,0,0,1,0,0,1,1
1,94,95.0,2,1,0,0,0,0,0,1,1,1,1
3,90,70.0,1,2,2,1,0,1,0,0,1,1,1
4,96,98.5,1,2,1,0,1,0,0,0,1,0,0
1,60,68.5,1,2,1,0,1,0,0,0,0,0,1
3,48,56.5,0,2,1,0,0,0,1,0,0,1,1
3,68,81.0,0,1,1,0,0,0,0,0,1,0,0
0,67,78.5,0,1,1,0,0,1,0,0,1,0,1
3,63,62.0,1,1,0,1,0,1,0,0,1,0,1
2,52,55.0,3,1,2,1,0,1,0,0,0,1,1
1,84,67.5,0,0,2,1,0,0,0,1,1,1,0
4,93,88.5,1,2,1,1,0,0,0,1,0,0,1
1,76,74.5,2,2,2,1,1,0,0,0,1,0,1
1,84,81.5,1,2,1,0,0,0,0,1,1,1,1
3,78,87.5,2,2,2,0,0,1,0,0,1,1,1
1,74,67.0,2,1,0,1,1,0,0,0,0,1,1
4,86,89.5,0,2,1,1,0,0,1,0,1,1,0
2,55,54.0,0,1,1,1,0,0,1,0,1,1,0
1,60,51.0,0,2,1,1,0,1,0,0,0,1,1
0,55,55.5,1,2,1,1,0,1,0,0,1,1,1
2,68,86.5,4,2,1,0,0,1,0,0,0,0,0
4,45,57.5,0,1,0,0,0,0,0,0,1,1,0
3,69,83.0,0,1,0,0,0,0,1,0,1,1,1
1,83,82.0,1,1,1,0,0,0,0,0,1,1,1
1,74,72.5,1,1,1,1,0,1,0,0,1,1,1
0,63,57.0,3,2,1,1,0,1,0,0,1,1,1
2,71,84.0,0,2,1,0,0,1,0,0,1,0,1
1,85,89.5,2,0,1,0,0,0,1,0,1,1,1
2,47,48.0,0,1,1,1,0,1,0,0,1,0,0
3,88,77.0,1,0,1,1,0,0,0,0,1,0,1
4,76,70.0,2,2,1,1,0,0,0,1,0,1,1
3,72,79.0,2,1,1,0,0,1,0,0,0,1,1
1,52,57.5,0,2,0,0,1,0,0,0,1,1,1
3,89,92.0,2,1,1,0,0,0,1,0,1,1,0
3,82,83.0,1,2,1,0,0,0,1,0,1,1,1
4,64,71.0,0,2,1,0,0,1,0,0,1,1,1
3,78,79.5,2,2,2,0,0,1,0,0,1,1,0
3,64,59.0,0,2,1,1,0,0,0,1,0,0,1
3,64,60.0,0,0,1,1,0,1,0,0,1,1,0
4,79,94.5,1,2,1,0,0,0,0,0,1,0,1
3,66,56.5,0,1,1,1,0,0,1,0,1,0,0
7,63,62.0,1,2,1,0,0,1,0,0,1,1,1
2,64,57.5,0,2,0,1,0,1,0,0,1,1,1
3,61,74.0,1,0,0,0,0,1,0,0,1,1,1
2,88,81.0,3,2,1,1,1,0,0,0,1,1,1
4,94,100.0,0,2,1,0,0,0,0,1,1,0,1
6,44,60.0,1,2,2,0,0,0,1,0,0,1,0
1,64,61.0,0,1,0,1,0,0,0,0,0,0,1
2,64,63.5,1,1,1,1,0,0,1,0,1,1,1
3,55,65.0,1,2,0,0,0,1,0,0,0,1,1
1,74,78.5,0,2,1,0,0,1,0,0,0,0,1
2,79,83.0,1,1,1,1,0,1,0,0,1,0,1
1,72,89.5,4,1,2,0,0,0,1,0,1,1,1
3,46,51.0,0,0,1,1,0,0,1,0,0,1,1
5,65,69.0,0,1,1,1,0,1,0,0,1,0,1
4,51,63.0,0,2,1,0,1,0,0,0,0,0,1
1,60,55.0,2,1,2,1,0,1,0,0,0,1,1
7,71,67.0,0,0,2,1,0,0,0,1,0,1,1
2,91,93.5,0,2,1,0,0,1,0,0,1,1,0
0,55,54.5,2,2,0,1,0,1,0,0,1,1,1
1,64,76.0,1,2,1,0,1,0,0,0,0,0,1
3,71,56.5,3,1,1,1,0,0,0,0,1,1,1
2,72,84.0,4,1,2,0,0,0,1,0,1,0,0
4,46,52.5,0,1,0,0,0,0,0,0,0,1,0
2,88,80.5,2,2,2,1,0,0,1,0,1,1,1
0,70,73.0,3,2,1,0,1,0,0,0,0,1,1
1,49,42.5,0,2,2,1,0,1,0,0,1,1,1
5,50,53.5,0,2,1,1,1,0,0,0,0,1,1
2,90,98.5,3,1,1,0,0,0,0,0,1,0,1
2,56,47.5,0,2,1,1,0,1,0,0,1,1,1
3,49,65.0,4,0,2,0,1,0,0,0,0,0,0
2,74,69.5,2,1,1,1,0,1,0,0,0,1,0
4,59,60.5,0,2,1,1,0,1,0,0,1,1,0
1,69,65.0,1,1,1,1,0,1,0,0,1,1,0
3,78,87.0,3,1,1,1,1,0,0,0,1,0,1
0,84,74.5,2,1,1,1,0,1,0,0,1,0,1
0,53,54.5,1,0,0,1,0,1,0,0,0,1,1
3,83,93.0,1,1,1,0,0,1,0,0,1,1,1
1,84,92.0,3,0,1,0,1,0,0,0,1,0,0
5,51,70.5,0,0,1,0,0,0,1,0,0,0,1
5,63,65.0,0,0,0,0,0,0,0,1,0,1,0
4,56,54.5,0,2,2,0,0,1,0,0,1,1,0
1,79,82.5,0,1,1,1,0,0,1,0,1,1,1
1,31,33.5,0,2,0,0,0,1,0,0,0,1,0
1,80,86.5,0,1,1,0,0,1,0,0,1,1,1
3,83,86.0,2,1,0,0,0,0,1,0,1,1,1
1,57,53.0,0,2,1,1,0,1,0,0,0,1,1
2,88,86.5,0,1,1,1,0,0,0,1,1,0,1
2,44,51.5,1,2,1,0,0,1,0,0,0,0,1
2,48,51.5,3,2,1,1,0,1,0,0,1,1,1
2,85,83.0,2,1,0,1,0,0,1,0,1,0,1
4,58,70.5,2,2,1,0,0,0,0,1,0,1,1
3,68,54.0,0,1,1,1,0,0,1,0,0,1,1
0,61,65.0,4,2,1,1,0,1,0,0,0,0,1
2,64,65.0,1,0,1,1,0,0,1,0,0,1,1
1,79,73.5,3,2,1,1,0,1,0,0,0,0,1
2,65,57.5,1,2,1,1,0,1,0,0,0,1,1
2,99,92.5,1,2,0,1,0,0,1,0,1,1,1
1,56,47.0,0,2,0,0,0,0,1,0,1,1,1
5,97,89.5,1,1,1,1,0,0,1,0,1,0,1
2,64,63.0,3,2,1,1,0,0,1,0,1,1,0
3,87,97.0,3,1,1,0,0,0,1,0,1,0,1
0,53,48.0,0,2,1,1,1,0,0,0,0,1,1
1,55,47.0,2,1,1,1,0,0,0,0,1,1,0
0,78,65.0,3,1,2,1,0,1,0,0,1,1,1
3,67,83.0,0,1,1,0,0,0,1,0,1,0,1
0,66,74.0,1,2,1,0,1,0,0,0,1,0,1
3,67,77.0,0,2,0,0,0,0,1,0,0,1,1
2,66,65.5,2,0,1,1,0,0,1,0,1,1,1
1,43,50.0,1,1,1,0,1,0,0,0,0,1,0
4,67,79.0,1,1,0,0,0,1,0,0,1,0,0
3,80,76.5,3,2,2,1,0,1,0,0,0,0,1
5,81,92.0,4,0,0,1,0,0,1,0,0,0,0
2,81,67.0,3,1,2,1,0,0,0,0,1,0,0
0,58,56.5,2,1,1,1,0,0,1,0,0,0,1
2,43,49.5,0,1,1,0,0,0,0,1,0,1,1
2,46,45.5,2,1,2,1,0,1,0,0,0,1,0
3,59,79.0,0,1,0,0,0,0,1,0,0,0,1
1,82,94.5,1,1,1,0,0,1,0,0,1,1,0
1,78,64.5,2,2,0,1,0,1,0,0,1,1,0
1,67,62.5,0,1,2,0,0,0,0,1,1,1,0
0,88,80.0,0,1,0,1,0,0,0,1,0,0,1
1,50,47.5,0,0,1,1,0,0,1,0,0,1,0
1,60,71.0,1,2,1,0,1,0,0,0,0,1,0
0,74,89.0,0,2,1,0,1,0,0,0,1,0,1
3,82,75.5,2,1,2,1,1,0,0,0,0,1,0
3,53,68.0,0,1,0,0,1,0,0,0,0,1,1
1,44,58.0,0,0,0,0,0,1,0,0,1,0,1
2,61,50.0,0,1,0,1,0,1,0,0,1,1,0
1,62,58.5,0,1,0,1,0,0,0,0,1,0,1
3,47,39.0,0,2,1,1,0,0,1,0,1,1,1
2,69,84.5,3,2,0,0,0,1,0,0,1,0,0
2,62,69.5,4,1,1,0,0,0,1,0,0,0,0
0,71,72.5,0,1,1,0,0,0,1,0,1,1,1
0,77,89.5,0,1,1,0,1,0,0,0,1,1,1
0,48,46.0,1,1,0,1,0,1,0,0,0,1,1
3,56,54.0,2,1,2,0,0,0,0,1,0,1,0
1,71,64.5,0,0,2,1,0,1,0,0,0,1,1
0,84,90.5,0,2,1,1,0,1,0,0,1,0,1
4,66,59.5,2,1,2,1,0,1,0,0,0,1,0
2,66,72.0,0,1,0,0,0,0,0,1,1,1,0
1,40,42.0,0,1,1,1,0,1,0,0,0,1,1
2,59,76.5,1,1,2,0,0,1,0,0,1,1,1
3,62,74.0,1,1,1,0,1,0,0,0,0,1,1
2,79,64.0,0,2,0,1,0,0,1,0,1,1,1
1,76,81.0,2,2,1,0,0,0,1,0,0,0,0
5,30,52.5,2,2,1,0,0,1,0,0,0,0,1
2,53,61.0,0,1,2,0,1,0,0,0,1,0,1
2,91,90.0,0,1,0,0,0,0,0,1,1,1,0
1,48,47.5,0,1,1,1,1,0,0,0,1,1,1
1,50,56.0,2,1,1,0,1,0,0,0,1,0,0
1,67,60.5,3,1,1,1,0,1,0,0,0,0,0
1,29,31.5,0,0,0,1,0,1,0,0,0,0,1
1,75,85.0,4,2,1,0,1,0,0,0,1,0,1
4,68,87.0,1,2,0,0,0,1,0,0,1,0,1
4,78,95.5,3,0,1,0,0,1,0,0,0,0,1
2,50,55.5,1,1,0,0,0,1,0,0,1,1,0
5,71,80.5,3,1,1,0,0,0,1,0,0,0,1
3,68,69.5,2,1,1,0,1,0,0,0,0,0,1
1,66,77.0,0,1,2,0,0,0,0,0,1,0,0
1,59,52.5,3,1,0,1,0,1,0,0,0,1,0
3,77,68.5,1,1,1,1,0,0,0,0,1,1,1
1,60,77.5,2,2,0,0,0,0,1,0,0,0,0
4,71,72.5,2,1,1,0,0,0,0,1,0,1,0
0,58,54.5,1,2,1,1,0,1,0,0,0,0,1
2,58,60.5,1,1,1,0,0,1,0,0,1,1,1
2,69,79.5,1,1,2,0,1,0,0,0,1,0,1
3,59,55.0,0,1,1,1,0,1,0,0,0,1,1
4,89,86.0,2,1,0,1,0,1,0,0,1,1,1
2,71,79.5,0,1,1,0,1,0,0,0,1,1,1
0,83,73.5,2,1,1,1,0,1,0,0,1,1,1
1,65,55.0,2,1,1,1,0,0,0,0,0,1,1
1,74,85.0,3,1,2,0,1,0,0,0,1,0,1
1,76,79.0,1,1,1,0,0,0,1,0,1,0,0
0,85,72.0,2,2,1,1,0,1,0,0,1,1,1
2,53,55.5,0,1,2,0,0,0,1,0,1,1,1
1,99,93.5,1,2,1,0,0,0,0,1,1,1,1
2,65,74.5,2,1,1,0,1,0,0,0,1,0,1
2,78,92.5,3,1,1,0,0,0,1,0,1,0,1
2,71,66.0,2,2,1,1,0,1,0,0,1,0,0
1,43,60.5,1,2,1,0,1,0,0,0,0,1,1
3,64,83.5,2,1,1,0,0,0,1,0,0,1,1
3,75,80.0,0,0,0,0,0,1,0,0,1,0,1
1,79,84.0,1,0,0,0,0,0,0,1,1,1,0
0,61,77.0,3,0,1,0,0,0,0,1,1,1,1
2,58,73.0,2,1,1,0,0,0,1,0,1,1,1
2,68,72.0,0,0,2,0,0,0,1,0,1,1,1
2,84,92.0,1,2,1,1,0,1,0,0,1,0,1
2,46,55.5,0,1,0,0,0,0,1,0,0,1,1
0,86,77.5,2,1,0,1,0,1,0,0,1,1,1
3,74,62.0,1,1,1,1,0,1,0,0,1,1,1
2,59,63.5,1,1,0,1,0,1,0,0,1,0,1
6,63,73.0,2,2,1,0,0,1,0,0,1,1,1
0,91,84.5,0,1,1,1,0,0,1,0,1,0,1
0,36,53.5,0,2,1,0,0,0,1,0,1,0,1
1,81,80.5,3,2,0,1,0,0,1,0,0,1,1
2,46,57.0,2,1,1,1,0,1,0,0,0,0,1
3,57,55.5,0,0,0,1,0,0,1,0,1,1,1
0,90,82.0,3,2,2,1,0,0,0,1,0,1,1
2,90,88.0,1,1,1,1,0,1,0,0,1,0,1
2,56,46.0,1,1,1,1,0,1,0,0,0,1,0
0,77,69.5,1,1,1,1,0,0,0,0,1,0,1
1,70,79.0,0,1,2,0,0,0,1,0,1,1,1
3,41,37.5,3,1,0,0,0,1,0,0,1,1,1
1,74,83.5,1,1,0,0,0,0,1,0,1,1,0
3,41,56.0,0,1,2,0,0,0,1,0,0,0,0
5,45,51.5,3,1,2,0,0,1,0,0,1,1,1
2,72,64.0,0,1,2,1,0,0,0,0,1,1,0
3,67,78.0,1,1,1,0,0,1,0,0,1,1,1
3,83,75.5,3,2,0,1,0,0,1,0,1,1,0
1,74,85.5,3,1,1,0,1,0,0,0,1,1,1
1,36,49.0,0,0,0,1,0,1,0,0,0,0,1
2,54,68.0,3,1,0,0,0,1,0,0,0,0,1
1,79,86.0,2,2,1,0,0,1,0,0,1,0,1
0,79,86.0,1,1,0,0,1,0,0,0,0,0,1
0,61,70.5,1,1,0,0,0,0,1,0,1,1,1
5,52,49.5,0,1,0,1,1,0,0,0,1,0,0
3,84,77.0,1,2,1,1,0,0,0,1,0,1,1
4,59,73.0,4,2,1,0,0,0,0,1,0,0,1
1,76,83.0,0,2,1,0,0,0,1,0,1,1,0
3,83,81.0,0,2,1,1,0,1,0,0,1,0,1
2,73,56.5,2,1,1,1,1,0,0,0,1,1,1
1,64,72.5,2,2,1,0,0,0,0,0,1,1,1
2,60,51.0,0,1,1,1,0,0,0,0,1,1,1
3,76,72.0,1,2,1,1,0,0,1,0,1,1,1
1,71,73.5,1,2,0,0,0,1,0,0,1,1,1
3,44,49.0,4,1,1,1,1,0,0,0,0,0,1
4,61,49.5,0,1,0,1,0,0,0,1,1,1,1
1,62,79.0,2,1,1,0,0,1,0,0,0,1,1
1,62,59.0,0,2,1,1,0,1,0,0,1,1,1
0,72,75.5,1,1,1,1,0,1,0,0,1,1,1
0,77,91.5,3,1,2,0,0,0,1,0,0,1,1
1,62,77.0,0,1,0,0,0,1,0,0,1,0,0
0,74,74.0,4,1,1,1,1,0,0,0,1,1,1
2,40,40.5,2,1,1,1,0,0,1,0,0,1,1
4,69,75.0,0,1,2,0,0,0,1,0,1,1,0
2,70,60.0,0,1,2,1,0,0,1,0,1,1,1
2,58,44.5,0,1,1,1,0,1,0,0,1,0,1
3,88,88.5,0,2,2,0,0,0,1,0,1,1,0
2,93,84.5,3,1,0,1,0,0,0,1,1,0,1
2,70,76.0,0,2,0,0,0,0,1,0,1,1,1
4,50,60.0,0,0,1,1,1,0,0,0,0,0,1
1,51,61.0,1,1,0,0,0,0,0,0,1,0,1
0,66,86.0,4,0,1,0,1,0,0,0,1,1,1
1,85,76.5,1,2,1,1,0,1,0,0,1,1,0
3,63,75.0,0,1,1,0,1,0,0,0,1,1,0
2,63,78.0,1,2,2,0,0,0,1,0,0,0,1
1,62,82.0,4,2,2,0,1,0,0,0,0,0,1
1,85,70.5,4,0,1,1,0,1,0,0,1,1,0
1,83,87.5,0,2,1,0,0,1,0,0,0,0,1
7,46,53.0,2,1,1,1,1,0,0,0,0,1,0
7,68,59.5,0,1,1,1,0,0,1,0,1,1,0
0,60,59.5,0,2,2,1,0,0,1,0,1,1,1
4,64,80.0,0,0,1,0,0,1,0,0,1,0,1
1,67,71.5,4,1,1,1,0,1,0,0,0,0,1
0,57,60.5,4,1,1,1,0,0,0,0,1,1,1
2,56,53.5,0,0,2,1,0,1,0,0,0,1,1
1,77,75.0,2,1,1,0,0,0,0,1,1,0,0
1,72,73.5,0,2,1,1,0,0,1,0,0,1,1
5,100,97.0,2,1,1,1,0,0,0,1,1,1,1
1,64,83.0,2,1,0,0,0,0,0,1,1,1,1
3,66,74.0,0,2,1,0,0,1,0,0,1,1,1
2,75,80.0,2,1,1,1,0,0,1,0,0,1,1
4,45,53.0,0,2,0,1,0,1,0,0,0,1,1
2,40,45.0,1,1,1,0,0,0,0,0,0,0,0
2,88,78.0,0,2,1,1,0,1,0,0,1,0,0
3,67,81.5,3,2,1,0,1,0,0,0,1,0,0
2,73,92.0,3,2,1,0,0,0,1,0,0,0,1
1,67,72.0,0,0,0,0,0,0,0,1,1,1,1
4,85,94.5,3,0,0,0,0,0,1,0,1,0,1
1,47,58.0,0,1,1,0,0,0,0,0,0,1,1
2,87,80.0,3,0,2,1,0,0,1,0,1,0,1
1,58,55.0,4,2,1,1,0,1,0,0,0,1,1
0,45,52.5,0,2,0,0,0,0,1,0,0,1,1
4,58,65.0,0,1,1,0,0,0,0,0,1,1,0
1,71,87.0,2,2,1,0,0,1,0,0,0,1,0
3,70,70.5,0,0,2,1,0,0,1,0,0,1,0
1,60,59.5,1,1,0,1,0,1,0,0,0,0,1
0,58,60.5,0,1,0,0,1,0,0,0,1,1,1
3,73,65.0,1,2,1,1,0,0,0,1,1,1,1
3,38,60.0,2,0,1,0,0,1,0,0,0,0,1
1,57,75.5,1,1,2,0,1,0,0,0,1,1,1
3,85,75.5,0,1,0,1,0,1,0,0,0,1,0
4,95,84.0,4,2,2,1,0,0,1,0,1,1,1
2,67,56.0,1,1,1,1,0,1,0,0,1,1,1
1,60,52.5,3,1,0,1,0,1,0,0,1,1,1
3,72,85.0,2,2,1,0,0,1,0,0,1,0,1
1,62,51.0,1,2,1,1,1,0,0,0,0,1,1
2,79,89.5,3,1,1,0,0,0,0,0,1,1,1
3,69,70.0,0,0,0,1,0,0,0,1,1,1,0
2,56,64.5,2,2,0,0,1,0,0,0,1,1,1
1,52,50.0,0,1,2,1,0,0,0,0,1,1,1
1,93,86.5,2,1,1,1,0,0,1,0,1,1,1
3,40,41.5,0,2,1,1,0,1,0,0,0,1,1
2,70,56.0,2,0,0,1,0,1,0,0,1,1,0
1,62,59.0,0,2,1,1,0,0,0,0,1,1,0
1,62,77.0,1,1,2,0,0,0,1,0,0,1,1
3,74,69.5,4,0,1,1,0,1,0,0,0,1,1
1,59,62.5,4,0,1,1,0,1,0,0,1,1,1
1,38,49.5,0,1,0,0,1,0,0,0,0,1,1
0,52,59.0,0,2,1,1,0,0,0,1,0,1,1
2,41,50.5,0,1,1,0,1,0,0,0,0,1,1
1,73,75.5,0,1,2,0,0,0,1,0,1,0,1
1,31,44.0,0,2,1,0,0,0,1,0,0,1,1
5,83,88.0,2,0,2,0,0,0,1,0,1,0,1
2,70,78.5,0,2,1,0,0,1,0,0,1,1,0
1,58,67.5,1,1,1,0,0,0,1,0,1,1,0
2,67,80.0,0,1,0,0,0,1,0,0,1,1,1
3,73,68.5,2,0,0,1,0,1,0,0,0,1,0
0,59,49.0,1,1,2,1,1,0,0,0,0,1,1
1,58,77.0,4,2,1,0,0,1,0,0,1,0,1
5,64,55.5,1,0,1,1,0,0,1,0,1,1,0
0,100,98.0,2,1,1,1,0,1,0,0,1,0,1
5,100,86.0,4,2,1,1,0,1,0,0,1,1,0
3,51,60.5,2,0,1,0,0,0,1,0,1,1,0
4,85,91.0,0,2,0,0,0,0,0,1,1,0,0
1,55,50.0,0,1,1,1,0,1,0,0,0,1,1
1,36,32.0,0,1,1,1,1,0,0,0,0,1,0
3,56,74.5,0,2,0,0,1,0,0,0,1,1,0
0,66,66.0,0,2,2,0,0,0,0,1,0,0,1
2,89,96.0,3,1,0,1,0,1,0,0,1,0,0
1,51,74.0,4,2,0,0,0,0,1,0,0,0,1
1,72,74.0,0,2,1,0,0,0,1,0,1,0,0
4,84,88.0,0,2,1,0,0,0,1,0,1,1,0
2,29,42.0,0,2,2,1,0,0,0,0,0,0,1
3,58,64.5,1,2,1,0,0,0,1,0,1,1,0
2,76,78.5,4,1,1,1,0,1,0,0,1,1,1
1,77,89.5,4,1,2,0,0,0,1,0,1,0,0
3,71,43.5,1,1,2,1,0,0,0,1,0,1,0
1,43,37.5,1,1,1,1,0,0,0,0,1,1,0
5,49,48.5,0,1,0,1,1,0,0,0,1,0,1
1,73,87.0,3,2,0,0,0,1,0,0,1,1,1
3,94,99.5,3,1,1,0,0,0,1,0,1,0,1
3,48,65.5,0,1,1,0,0,0,1,0,0,1,1
3,56,58.0,1,1,0,0,0,1,0,0,1,1,0
3,56,63.0,0,1,2,0,0,1,0,0,1,1,0
2,70,82.5,0,1,2,0,1,0,0,0,1,1,1
2,82,88.0,2,1,1,0,0,0,0,1,1,0,1
3,66,85.5,1,1,1,0,1,0,0,0,1,0,1
3,42,53.0,4,2,1,0,0,1,0,0,0,1,1
4,60,67.0,3,2,0,1,0,1,0,0,0,1,1
4,74,79.0,0,2,0,0,0,0,0,0,1,1,0
5,67,63.0,2,2,0,1,0,0,1,0,1,1,1
2,61,71.0,4,1,1,0,1,0,0,0,0,1,1
4,55,51.0,4,2,1,1,1,0,0,0,1,1,1
0,67,56.0,0,1,0,1,0,0,1,0,1,1,1
1,77,73.5,0,2,1,1,0,1,0,0,1,0,0
4,81,87.0,2,2,1,0,0,0,1,0,1,1,1
1,85,84.0,1,2,0,1,0,0,1,0,1,0,0
2,89,72.0,1,2,2,1,0,0,0,1,1,0,0
1,71,70.5,3,1,2,1,0,0,1,0,0,1,1
1,61,72.5,2,1,1,0,0,0,0,1,1,1,1
2,84,80.5,0,0,1,1,0,1,0,0,1,1,1
3,65,71.0,2,1,1,0,0,1,0,0,0,1,1
2,65,64.0,2,0,1,1,0,0,0,1,0,1,1
3,73,74.5,1,1,1,1,0,0,1,0,0,1,1
1,78,80.5,2,1,1,0,0,0,0,1,1,0,0
0,40,52.5,1,2,1,0,0,1,0,0,0,1,1
4,82,91.0,1,1,2,0,0,1,0,0,1,1,1
4,73,71.0,4,1,0,1,0,0,1,0,1,1,1
2,73,75.5,0,0,0,0,0,0,1,0,1,1,0
1,69,75.5,1,0,1,0,0,0,1,0,1,1,0
3,61,72.0,1,1,1,0,0,0,0,1,0,0,1
1,83,85.5,0,1,1,0,0,0,0,1,1,0,1
1,71,65.5,0,1,1,1,0,0,1,0,1,0,1
4,50,65.0,1,2,1,0,0,0,1,0,0,1,1
1,71,69.5,2,1,1,1,0,1,0,0,1,0,0
3,64,78.5,3,1,1,0,0,0,1,0,1,0,0
3,56,50.0,1,2,0,0,0,1,0,0,1,1,1
3,68,71.0,2,1,1,1,1,0,0,0,0,0,0
2,91,85.0,4,0,2,1,0,0,1,0,1,1,0
3,29,49.0,1,1,1,0,0,0,0,0,0,1,1
1,76,68.0,1,1,1,1,0,0,0,1,0,0,1
7,88,79.0,2,1,1,1,0,1,0,0,1,1,1
3,62,61.5,2,1,2,1,0,1,0,0,1,1,1
3,67,64.5,1,1,1,1,0,0,0,0,1,0,0
1,56,63.5,2,0,0,1,1,0,0,0,1,1,1
2,64,76.5,0,1,1,0,0,1,0,0,0,0,1
3,39,58.0,2,2,1,0,0,1,0,0,0,1,1
0,57,63.5,0,2,0,1,0,1,0,0,1,0,1
3,94,92.5,0,1,2,1,0,1,0,0,1,0,1
1,63,82.0,0,2,1,0,0,1,0,0,1,0,0
3,60,50.5,0,2,1,1,0,1,0,0,1,1,0
